total_decision_steps,total_minutes,final_metrics,moe_cumulative_reward,propagation_factor,scenario,scenario_name,scenario_path,ignition_pos,sim_seed,delta_moe_total,fire_detection_delay_minutes,response_time_seconds
36,360.0,"{'burnt_area_m2': 2607050.0, 'fire_cost_eur': 338167.2, 'casualties': 1207.0, 'emissions_tonnes': 603.87}",-0.009329203849240408,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70351.24460280128, 67622.63323586388)",145007,-1.0085691514032336,60.0,3600.0
82,820.0,"{'burnt_area_m2': 16554475.0, 'fire_cost_eur': 177365273.15, 'casualties': 9187.0, 'emissions_tonnes': 10419.44}",-0.073282733069853,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71976.24460280128, 70937.63323586341)",335822,-1.0725221229356072,60.0,3600.0
83,830.0,"{'burnt_area_m2': 8898750.0, 'fire_cost_eur': 10852245.2, 'casualties': 4034.0, 'emissions_tonnes': 2026.8}",-0.03171928943685898,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71066.24460280128, 70927.63323586341)",904713,-1.0307251462494955,60.0,3600.0
20,200.0,"{'burnt_area_m2': 4453375.0, 'fire_cost_eur': 10529103.2, 'casualties': 1968.0, 'emissions_tonnes': 1279.34}",-0.01634314445278162,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67816.24460280128, 71397.63323586434)",704514,-1.0151848508099053,60.0,3600.0
23,230.0,"{'burnt_area_m2': 2008775.0, 'fire_cost_eur': 254749.6, 'casualties': 909.0, 'emissions_tonnes': 454.91}",0.9928489921740901,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67926.24460280128, 67622.63323586388)",390083,-0.005653644229673405,60.0,3600.0
75,750.0,"{'burnt_area_m2': 9715225.0, 'fire_cost_eur': 4933337.2, 'casualties': 4261.0, 'emissions_tonnes': 2157.78}",-0.03439652043192132,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70761.24460280314, 70152.63323586388)",164521,-1.033693239717398,60.0,3600.0
11,110.0,"{'burnt_area_m2': 545725.0, 'fire_cost_eur': 75124.0, 'casualties': 268.0, 'emissions_tonnes': 134.15}",0.9980196046063416,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70326.24460280128, 69167.63323586341)",157300,-0.0015578467223190673,60.0,3600.0
10,100.0,"{'burnt_area_m2': 531225.0, 'fire_cost_eur': 71666.0, 'casualties': 255.0, 'emissions_tonnes': 127.98}",0.9980820893264729,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69841.24460280128, 67542.63323586388)",134494,-0.0012536345758820122,60.0,3600.0
82,820.0,"{'burnt_area_m2': 19835200.0, 'fire_cost_eur': 643401976.35, 'casualties': 15358.0, 'emissions_tonnes': 21581.99}",-0.10932697802247715,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71821.24460280128, 70907.63323586341)",427311,-1.1082925582238883,60.0,3600.0
19,190.0,"{'burnt_area_m2': 5106475.0, 'fire_cost_eur': 344451550.8, 'casualties': 5514.0, 'emissions_tonnes': 8862.37}",-0.03597849940846942,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67811.24460280128, 70642.63323586341)",825139,-1.0325807442066752,60.0,3600.0
12,120.0,"{'burnt_area_m2': 1045000.0, 'fire_cost_eur': 132616.4, 'casualties': 473.0, 'emissions_tonnes': 236.81}",0.9962795175653233,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69236.24460280314, 67672.63323586527)",736255,-0.0024181171282874336,60.0,3600.0
78,780.0,"{'burnt_area_m2': 21731600.0, 'fire_cost_eur': 2275182890.05, 'casualties': 32422.0, 'emissions_tonnes': 35956.07}",-0.1582836004589958,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72101.24460280128, 70362.63323586294)",663105,-1.157603092232844,60.0,3600.0
8,80.0,"{'burnt_area_m2': 295225.0, 'fire_cost_eur': 42534.8, 'casualties': 151.0, 'emissions_tonnes': 75.95}",0.9989171976898609,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70021.24460280314, 67572.63323586388)",506784,-0.0006540265146738333,60.0,3600.0
17,170.0,"{'burnt_area_m2': 5213625.0, 'fire_cost_eur': 374471504.4, 'casualties': 5844.0, 'emissions_tonnes': 9610.39}",-0.03801264230828838,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67601.24460280314, 70802.63323586341)",339813,-1.0354067084844008,60.0,3600.0
27,270.0,"{'burnt_area_m2': 5006375.0, 'fire_cost_eur': 594039.6, 'casualties': 2121.0, 'emissions_tonnes': 1060.79}",-0.017562683664681278,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70841.24460280128, 67557.63323586388)",398795,-1.0169405445412996,60.0,3600.0
12,120.0,"{'burnt_area_m2': 496175.0, 'fire_cost_eur': 126320140.03, 'casualties': 1512.0, 'emissions_tonnes': 884.06}",0.9955254255290867,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70661.24460280314, 70772.63323586341)",771025,-0.0036397763621180967,60.0,3600.0
37,370.0,"{'burnt_area_m2': 2500275.0, 'fire_cost_eur': 327325.6, 'casualties': 1169.0, 'emissions_tonnes': 584.51}",-0.008966881937194304,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70511.24460280314, 67927.63323586294)",667441,-1.008270611436143,60.0,3600.0
54,540.0,"{'burnt_area_m2': 10765475.0, 'fire_cost_eur': 1272090.4, 'casualties': 4543.0, 'emissions_tonnes': 2271.59}",-0.03773298474118714,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72061.24460280314, 69207.63323586388)",305253,-1.035499543886282,60.0,3600.0
21,210.0,"{'burnt_area_m2': 5898175.0, 'fire_cost_eur': 626822843.88, 'casualties': 8642.0, 'emissions_tonnes': 12421.37}",-0.04791305937634682,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67461.24460280128, 70442.63323586434)",592754,-1.0465015588889033,60.0,3600.0
32,320.0,"{'burnt_area_m2': 8831850.0, 'fire_cost_eur': 1028563.2, 'casualties': 3673.0, 'emissions_tonnes': 1836.72}",-0.030859421990886204,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71456.24460280128, 68157.63323586341)",683633,-1.0296872454875416,60.0,3600.0
23,230.0,"{'burnt_area_m2': 6744650.0, 'fire_cost_eur': 928131672.42, 'casualties': 11997.0, 'emissions_tonnes': 12622.55}",-0.05381514080453209,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68141.24460280314, 71502.63323586341)",573739,-1.0520407473519366,60.0,3600.0
27,270.0,"{'burnt_area_m2': 10749075.0, 'fire_cost_eur': 1237373.2, 'casualties': 4419.0, 'emissions_tonnes': 2209.6}",-0.037466387004913115,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71851.24460280128, 68197.63323586248)",708530,-1.0348251698023654,60.0,3600.0
76,760.0,"{'burnt_area_m2': 6258200.0, 'fire_cost_eur': 225544298.4, 'casualties': 5084.0, 'emissions_tonnes': 2766.89}",-0.027020482364437548,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70276.24460280314, 69852.63323586294)",376697,-1.0251732625017709,60.0,3600.0
9,90.0,"{'burnt_area_m2': 485925.0, 'fire_cost_eur': 66768.8, 'casualties': 238.0, 'emissions_tonnes': 119.23}",0.9982375609587338,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69916.24460280314, 68282.63323586341)",125198,-0.0011159612508204741,60.0,3600.0
79,790.0,"{'burnt_area_m2': 12066400.0, 'fire_cost_eur': 40197946.8, 'casualties': 5556.0, 'emissions_tonnes': 2843.07}",-0.04329590498631486,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71121.24460280128, 70262.63323586388)",369999,-1.0418313374220816,60.0,3600.0
63,630.0,"{'burnt_area_m2': 13101100.0, 'fire_cost_eur': 43294155.2, 'casualties': 5932.0, 'emissions_tonnes': 3007.92}",-0.04677399997391307,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71016.24460280314, 69417.63323586341)",988720,-1.0449761885100761,60.0,3600.0
56,560.0,"{'burnt_area_m2': 7114300.0, 'fire_cost_eur': 868198.8, 'casualties': 3100.0, 'emissions_tonnes': 1550.36}",-0.025110862138649992,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70596.24460280128, 68867.63323586388)",794553,-1.0240488834809813,60.0,3600.0
10,100.0,"{'burnt_area_m2': 545150.0, 'fire_cost_eur': 74398.8, 'casualties': 265.0, 'emissions_tonnes': 132.86}",0.9980261451149617,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71791.24460280314, 70227.63323586434)",717159,-0.0013892796251174788,60.0,3600.0
46,460.0,"{'burnt_area_m2': 7881350.0, 'fire_cost_eur': 938985.6, 'casualties': 3353.0, 'emissions_tonnes': 1676.76}",-0.027672892608288535,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71521.24460280314, 68797.6332358648)",749599,-1.0270449083797573,60.0,3600.0
33,330.0,"{'burnt_area_m2': 4787575.0, 'fire_cost_eur': 169706930.4, 'casualties': 3708.0, 'emissions_tonnes': 8821.71}",-0.03329008772282527,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67371.24460280314, 70162.63323586434)",276409,-1.0304767517297229,60.0,3600.0
15,150.0,"{'burnt_area_m2': 834400.0, 'fire_cost_eur': 113279.6, 'casualties': 404.0, 'emissions_tonnes': 202.28}",0.996982226463023,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69346.24460280128, 68052.63323586294)",986942,-0.0024852524210691174,60.0,3600.0
37,370.0,"{'burnt_area_m2': 6495500.0, 'fire_cost_eur': 774729.2, 'casualties': 2766.0, 'emissions_tonnes': 1383.45}",-0.02281198768379289,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70886.24460280314, 68222.63323586341)",494072,-1.0217788208281582,60.0,3600.0
21,210.0,"{'burnt_area_m2': 4760950.0, 'fire_cost_eur': 266905937.2, 'casualties': 4613.0, 'emissions_tonnes': 7833.44}",-0.03221536538629011,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67881.24460280314, 70622.63323586341)",186777,-1.0304322960333239,60.0,3600.0
70,700.0,"{'burnt_area_m2': 17832150.0, 'fire_cost_eur': 163833972.4, 'casualties': 9058.0, 'emissions_tonnes': 4716.84}",-0.06580840212383998,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71041.24460280314, 70002.63323586388)",494629,-1.0640657083781628,60.0,3600.0
31,310.0,"{'burnt_area_m2': 2600850.0, 'fire_cost_eur': 332421.6, 'casualties': 1187.0, 'emissions_tonnes': 593.61}",0.9907240743975846,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68411.24460280128, 68482.63323586341)",358396,-0.008362510794622802,60.0,3600.0
38,380.0,"{'burnt_area_m2': 5698475.0, 'fire_cost_eur': 685014.4, 'casualties': 2446.0, 'emissions_tonnes': 1223.24}",-0.02004721964914702,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71281.24460280314, 68622.63323586434)",426727,-1.019488235999244,60.0,3600.0
69,690.0,"{'burnt_area_m2': 7097125.0, 'fire_cost_eur': 29380798.8, 'casualties': 3430.0, 'emissions_tonnes': 1743.86}",-0.025744554482604154,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70666.24460280314, 69662.63323586294)",673866,-1.024925418627719,60.0,3600.0
24,240.0,"{'burnt_area_m2': 1859500.0, 'fire_cost_eur': 239352.4, 'casualties': 854.0, 'emissions_tonnes': 427.42}",0.993357900772732,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68331.24460280128, 68082.63323586294)",899567,-0.006094530142569221,60.0,3600.0
79,790.0,"{'burnt_area_m2': 22572550.0, 'fire_cost_eur': 3201786422.82, 'casualties': 42003.0, 'emissions_tonnes': 42538.9}",-0.18233474177255315,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72086.24460280128, 70632.63323586388)",332930,-1.1815018796750691,60.0,3600.0
18,180.0,"{'burnt_area_m2': 581725.0, 'fire_cost_eur': 88603.2, 'casualties': 316.0, 'emissions_tonnes': 158.22}",0.9978346876818406,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70791.24460280314, 70872.63323586341)",42377,-0.0017790745673270658,60.0,3600.0
85,850.0,"{'burnt_area_m2': 12940950.0, 'fire_cost_eur': 9053910.4, 'casualties': 5624.0, 'emissions_tonnes': 2819.84}",-0.04567362053230972,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71291.24460280314, 70572.63323586527)",742469,-1.043894860318626,60.0,3600.0
33,330.0,"{'burnt_area_m2': 12093825.0, 'fire_cost_eur': 1398045.6, 'casualties': 4993.0, 'emissions_tonnes': 2496.51}",-0.04219118739437644,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71056.24460280314, 68042.63323586434)",426508,-1.0417037292604026,60.0,3600.0
51,510.0,"{'burnt_area_m2': 22748875.0, 'fire_cost_eur': 2112181493.15, 'casualties': 30554.0, 'emissions_tonnes': 20848.1}",-0.13052962176577665,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71896.24460280314, 68997.63323586248)",373403,-1.1287877111094458,60.0,3600.0
65,650.0,"{'burnt_area_m2': 18635900.0, 'fire_cost_eur': 1029457793.52, 'casualties': 18124.0, 'emissions_tonnes': 11880.07}",-0.09035400350964928,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71341.24460280128, 69682.63323586388)",472368,-1.0892676861849167,60.0,3600.0
13,130.0,"{'burnt_area_m2': 516375.0, 'fire_cost_eur': 260572804.4, 'casualties': 2862.0, 'emissions_tonnes': 1719.35}",0.9925778819083538,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70536.24460280314, 70477.63323586388)",876401,-0.005364344462327142,60.0,3600.0
34,340.0,"{'burnt_area_m2': 10626275.0, 'fire_cost_eur': 1233145.2, 'casualties': 4404.0, 'emissions_tonnes': 2202.05}",-0.03710165239874008,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71736.24460280128, 68517.63323586388)",830746,-1.0353618280186967,60.0,3600.0
34,340.0,"{'burnt_area_m2': 9675075.0, 'fire_cost_eur': 1125166.0, 'casualties': 4018.0, 'emissions_tonnes': 2009.23}",-0.03379557023800972,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71181.24460280314, 68037.63323586388)",866270,-1.0325801413839242,60.0,3600.0
11,110.0,"{'burnt_area_m2': 644975.0, 'fire_cost_eur': 86027.2, 'casualties': 307.0, 'emissions_tonnes': 153.62}",0.9976769423671957,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71961.24460280128, 70677.63323586341)",721950,-0.0016795555818743813,60.0,3600.0
81,810.0,"{'burnt_area_m2': 14083350.0, 'fire_cost_eur': 1675884.0, 'casualties': 5985.0, 'emissions_tonnes': 2992.65}",-0.049436980711710654,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71561.24460280314, 70572.63323586527)",867265,-1.0482395946173249,60.0,3600.0
11,110.0,"{'burnt_area_m2': 458175.0, 'fire_cost_eur': 65251.2, 'casualties': 233.0, 'emissions_tonnes': 116.52}",0.9983232378666906,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70441.24460280128, 67977.6332358648)",721018,-0.0011934950911611786,60.0,3600.0
36,360.0,"{'burnt_area_m2': 16073700.0, 'fire_cost_eur': 153595312.0, 'casualties': 8107.0, 'emissions_tonnes': 4205.7}",-0.059190897503801465,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72106.24460280128, 68462.63323586294)",301347,-1.0585702557758738,60.0,3600.0
24,240.0,"{'burnt_area_m2': 12221250.0, 'fire_cost_eur': 1398194.0, 'casualties': 4993.0, 'emissions_tonnes': 2496.78}",-0.04254227147100442,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72006.24460280128, 68037.63323586388)",424863,-1.0401492220787945,60.0,3600.0
44,440.0,"{'burnt_area_m2': 7956675.0, 'fire_cost_eur': 944442.8, 'casualties': 3373.0, 'emissions_tonnes': 1686.51}",-0.02791537438226699,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71521.24460280314, 68777.63323586294)",847323,-1.027154068993306,60.0,3600.0
10,100.0,"{'burnt_area_m2': 527725.0, 'fire_cost_eur': 71974.0, 'casualties': 257.0, 'emissions_tonnes': 128.53}",0.9980890035708019,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69561.24460280128, 67732.63323586388)",715104,-0.0012952098552174718,60.0,3600.0
2,20.0,"{'burnt_area_m2': 1650.0, 'fire_cost_eur': 57250360.4, 'casualties': 573.0, 'emissions_tonnes': 345.53}",0.9987847843016082,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70426.24460280314, 70237.63323586434)",627104,-0.0008568782172133638,60.0,3600.0
66,660.0,"{'burnt_area_m2': 13873200.0, 'fire_cost_eur': 52135823.6, 'casualties': 6347.0, 'emissions_tonnes': 3225.5}",-0.0496701083633001,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70926.24460280314, 69582.63323586388)",128685,-1.0483028457354773,60.0,3600.0
14,140.0,"{'burnt_area_m2': 856050.0, 'fire_cost_eur': 114452.8, 'casualties': 408.0, 'emissions_tonnes': 204.38}",0.9969153276902631,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69516.24460280314, 67867.63323586341)",940370,-0.002463786129309087,60.0,3600.0
20,200.0,"{'burnt_area_m2': 5047875.0, 'fire_cost_eur': 590116.8, 'casualties': 2107.0, 'emissions_tonnes': 1053.78}",-0.017651830934648838,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71111.24460280128, 67457.63323586294)",686588,-1.0162091839862026,60.0,3600.0
6,60.0,"{'burnt_area_m2': 236900.0, 'fire_cost_eur': 33742.8, 'casualties': 120.0, 'emissions_tonnes': 60.26}",0.9991333969093231,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70281.24460280314, 68382.63323586388)",138993,-0.00046726556872256353,60.0,3600.0
66,660.0,"{'burnt_area_m2': 9792275.0, 'fire_cost_eur': 11181577.6, 'casualties': 4319.0, 'emissions_tonnes': 2169.96}",-0.034688210801686714,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70456.24460280128, 69467.63323586388)",594405,-1.0338472231142526,60.0,3600.0
9,90.0,"{'burnt_area_m2': 373475.0, 'fire_cost_eur': 53144.0, 'casualties': 189.0, 'emissions_tonnes': 94.9}",0.9986341346842721,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67291.24460280128, 67727.63323586434)",860549,-0.000948886104443436,60.0,3600.0
75,750.0,"{'burnt_area_m2': 14718575.0, 'fire_cost_eur': 5491647.6, 'casualties': 6257.0, 'emissions_tonnes': 3132.59}",-0.051682864483966084,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71371.24460280128, 70002.63323586388)",43570,-1.0510491229849168,60.0,3600.0
32,320.0,"{'burnt_area_m2': 2683225.0, 'fire_cost_eur': 341600.0, 'casualties': 1220.0, 'emissions_tonnes': 610.0}",-0.009561291542894645,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70641.24460280314, 67547.63323586294)",603677,-1.0090029343644686,60.0,3600.0
20,200.0,"{'burnt_area_m2': 7722675.0, 'fire_cost_eur': 1668981168.03, 'casualties': 19754.0, 'emissions_tonnes': 17316.82}",-0.0728824319468726,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68366.24460280314, 71482.63323586388)",271246,-1.0709566243301603,60.0,3600.0
13,130.0,"{'burnt_area_m2': 518550.0, 'fire_cost_eur': 74606.0, 'casualties': 266.0, 'emissions_tonnes': 133.22}",0.9980978071284565,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69981.24460280128, 69012.63323586388)",72000,-0.0014716942795164334,60.0,3600.0
34,340.0,"{'burnt_area_m2': 2939575.0, 'fire_cost_eur': 60951898.8, 'casualties': 1910.0, 'emissions_tonnes': 5161.49}",0.9804079313544412,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67196.24460280128, 69902.63323586388)",706180,-0.01814801213628936,60.0,3600.0
71,710.0,"{'burnt_area_m2': 16314425.0, 'fire_cost_eur': 518907063.6, 'casualties': 11980.0, 'emissions_tonnes': 6511.63}",-0.06795168543399366,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72101.24460280128, 70272.63323586201)",16582,-1.067238781734066,60.0,3600.0
24,240.0,"{'burnt_area_m2': 12000150.0, 'fire_cost_eur': 1374690.8, 'casualties': 4909.0, 'emissions_tonnes': 2454.81}",-0.04178399546491485,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72131.24460280128, 68117.63323586294)",269308,-1.0391959477828578,60.0,3600.0
31,310.0,"{'burnt_area_m2': 3588625.0, 'fire_cost_eur': 443245.6, 'casualties': 1583.0, 'emissions_tonnes': 791.51}",0.9872993525558198,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68161.24460280128, 67902.63323586294)",991637,-0.011538456893823601,60.0,3600.0
