total_decision_steps,total_minutes,final_metrics,moe_cumulative_reward,propagation_factor,scenario,scenario_name,scenario_path,ignition_pos,sim_seed,delta_moe_total,fire_detection_delay_minutes,response_time_seconds
16,160.0,"{'burnt_area_m2': 993775.0, 'fire_cost_eur': 132302.8, 'casualties': 472.0, 'emissions_tonnes': 236.26}",0.9964223284851376,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68916.24460280128, 68072.6332358648)",65074,-0.0028460298005198448,60.0,3600.0
46,460.0,"{'burnt_area_m2': 9155575.0, 'fire_cost_eur': 1083490.8, 'casualties': 3869.0, 'emissions_tonnes': 1934.81}",-0.03210032901290405,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70946.24460280128, 68742.63323586434)",756585,-1.0310968072926365,60.0,3600.0
12,120.0,"{'burnt_area_m2': 629825.0, 'fire_cost_eur': 86108.4, 'casualties': 307.0, 'emissions_tonnes': 153.77}",0.9977183369126581,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69701.24460280128, 68192.63323586248)",194626,-0.0016656511122539186,60.0,3600.0
34,340.0,"{'burnt_area_m2': 8576400.0, 'fire_cost_eur': 1002276.8, 'casualties': 3579.0, 'emissions_tonnes': 1789.78}",-0.029988837331863638,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71136.24460280314, 68017.63323586434)",412554,-1.0288753622184208,60.0,3600.0
11,110.0,"{'burnt_area_m2': 488575.0, 'fire_cost_eur': 68513.2, 'casualties': 244.0, 'emissions_tonnes': 122.34}",0.9982193430585463,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67211.24460280314, 67607.63323586434)",889955,-0.001311761152632429,60.0,3600.0
84,840.0,"{'burnt_area_m2': 14011375.0, 'fire_cost_eur': 1673266.0, 'casualties': 5975.0, 'emissions_tonnes': 2987.98}",-0.049221730555977006,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71481.24460280128, 70572.63323586527)",266520,-1.0478548689985236,60.0,3600.0
25,250.0,"{'burnt_area_m2': 3593050.0, 'fire_cost_eur': 446350.0, 'casualties': 1552.0, 'emissions_tonnes': 1341.92}",-0.013735599880954186,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67496.24460280314, 71487.63323586294)",849517,-1.0131701446544246,60.0,3600.0
27,270.0,"{'burnt_area_m2': 1981925.0, 'fire_cost_eur': 256152.4, 'casualties': 914.0, 'emissions_tonnes': 457.42}",0.9929139110364471,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67851.24460280314, 67852.63323586388)",177603,-0.0059714984736322085,60.0,3600.0
83,830.0,"{'burnt_area_m2': 14580050.0, 'fire_cost_eur': 175516185.6, 'casualties': 7931.0, 'emissions_tonnes': 5668.79}",-0.05775099292849584,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71176.24460280314, 70852.6332358648)",868721,-1.0563594604168474,60.0,3600.0
17,170.0,"{'burnt_area_m2': 1132575.0, 'fire_cost_eur': 149923.2, 'casualties': 535.0, 'emissions_tonnes': 267.72}",0.9959280055504754,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68846.24460280128, 67612.63323586341)",954492,-0.00349592679853028,60.0,3600.0
30,300.0,"{'burnt_area_m2': 2416900.0, 'fire_cost_eur': 311553.2, 'casualties': 1112.0, 'emissions_tonnes': 556.35}",0.991363667302002,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68191.24460280128, 68032.63323586341)",962977,-0.007902899403855579,60.0,3600.0
9,90.0,"{'burnt_area_m2': 380300.0, 'fire_cost_eur': 53270.0, 'casualties': 190.0, 'emissions_tonnes': 95.12}",0.9986141052314276,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70536.24460280314, 68292.63323586388)",727845,-0.0007935949890712779,60.0,3600.0
87,870.0,"{'burnt_area_m2': 15335900.0, 'fire_cost_eur': 364070781.2, 'casualties': 10125.0, 'emissions_tonnes': 5424.9}",-0.06144082583192134,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71506.24460280314, 70852.6332358648)",764649,-1.0603528544938654,60.0,3600.0
87,870.0,"{'burnt_area_m2': 17594600.0, 'fire_cost_eur': 90217056.5, 'casualties': 8695.0, 'emissions_tonnes': 9306.5}",-0.07349999648344774,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71336.24460280128, 70687.6332358648)",662801,-1.071900992382307,60.0,3600.0
65,650.0,"{'burnt_area_m2': 10956450.0, 'fire_cost_eur': 1304405.2, 'casualties': 4658.0, 'emissions_tonnes': 2329.3}",-0.038464213112225254,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71526.24460280314, 69717.63323586388)",112765,-1.0374678270307052,60.0,3600.0
13,130.0,"{'burnt_area_m2': 866950.0, 'fire_cost_eur': 114167.2, 'casualties': 407.0, 'emissions_tonnes': 203.87}",0.9968871451234613,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69736.24460280314, 68387.63323586388)",852265,-0.0021376063214593177,60.0,3600.0
34,340.0,"{'burnt_area_m2': 8965725.0, 'fire_cost_eur': 1047228.0, 'casualties': 3740.0, 'emissions_tonnes': 1870.05}",-0.03134709265931934,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71501.24460280128, 68112.63323586294)",512651,-1.0301592226643137,60.0,3600.0
38,380.0,"{'burnt_area_m2': 15388025.0, 'fire_cost_eur': 105522340.0, 'casualties': 7366.0, 'emissions_tonnes': 3822.32}",-0.05589369995091331,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71721.24460280128, 68572.63323586388)",65449,-1.0540086197476408,60.0,3600.0
34,340.0,"{'burnt_area_m2': 2622475.0, 'fire_cost_eur': 340110.4, 'casualties': 1214.0, 'emissions_tonnes': 607.34}",0.9906159124440883,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68431.24460280128, 68337.63323586341)",577250,-0.008520377624093411,60.0,3600.0
28,280.0,"{'burnt_area_m2': 1871475.0, 'fire_cost_eur': 246766.8, 'casualties': 881.0, 'emissions_tonnes': 440.66}",0.9932772216124915,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68381.24460280314, 68177.63323586294)",115347,-0.006309921484811576,60.0,3600.0
26,260.0,"{'burnt_area_m2': 12808500.0, 'fire_cost_eur': 1468264.0, 'casualties': 5243.0, 'emissions_tonnes': 2621.9}",-0.044604699719671514,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71896.24460280314, 68107.63323586294)",894089,-1.0415923303257264,60.0,3600.0
66,660.0,"{'burnt_area_m2': 18474025.0, 'fire_cost_eur': 450416990.52, 'casualties': 12205.0, 'emissions_tonnes': 7244.04}",-0.07538638636851347,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71176.24460280314, 69647.63323586388)",468581,-1.073838359137694,60.0,3600.0
83,830.0,"{'burnt_area_m2': 11181275.0, 'fire_cost_eur': 1357728.4, 'casualties': 4849.0, 'emissions_tonnes': 2424.52}",-0.03942339161937958,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71216.24460280128, 70362.63323586294)",716460,-1.038135917663912,60.0,3600.0
78,780.0,"{'burnt_area_m2': 14376650.0, 'fire_cost_eur': 72958334.4, 'casualties': 6812.0, 'emissions_tonnes': 3490.58}",-0.051974945253765226,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70956.24460280128, 70342.6332358648)",610028,-1.0508834700789773,60.0,3600.0
36,360.0,"{'burnt_area_m2': 2119400.0, 'fire_cost_eur': 281386.0, 'casualties': 1004.0, 'emissions_tonnes': 502.48}",-0.007625186434654263,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70536.24460280314, 67782.63323586388)",807492,-1.0066698410023127,60.0,3600.0
25,250.0,"{'burnt_area_m2': 12736125.0, 'fire_cost_eur': 1458970.8, 'casualties': 5210.0, 'emissions_tonnes': 2605.31}",-0.04434646443124002,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71961.24460280128, 68042.63323586434)",330862,-1.041727205435123,60.0,3600.0
2,20.0,"{'burnt_area_m2': 1375.0, 'fire_cost_eur': 82750162.4, 'casualties': 828.0, 'emissions_tonnes': 496.79}",0.9982515113145793,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69961.24460280128, 69972.63323586294)",667690,-0.0011400860190514672,60.0,3600.0
75,750.0,"{'burnt_area_m2': 13673575.0, 'fire_cost_eur': 99625207.2, 'casualties': 6782.0, 'emissions_tonnes': 3513.73}",-0.05009464615836079,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71031.24460280314, 70252.63323586388)",55980,-1.048625693032335,60.0,3600.0
8,80.0,"{'burnt_area_m2': 335200.0, 'fire_cost_eur': 47320.0, 'casualties': 169.0, 'emissions_tonnes': 84.5}",0.9987759239481643,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70066.24460280128, 67532.63323586388)",252887,-0.0007643143434180599,60.0,3600.0
68,680.0,"{'burnt_area_m2': 11516500.0, 'fire_cost_eur': 22375735.2, 'casualties': 5123.0, 'emissions_tonnes': 2582.67}",-0.040902783278672916,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70491.24460280128, 69442.63323586341)",792135,-1.039845747609582,60.0,3600.0
75,750.0,"{'burnt_area_m2': 13515725.0, 'fire_cost_eur': 1607978.4, 'casualties': 5742.0, 'emissions_tonnes': 2871.39}",-0.04744173443204802,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71281.24460280314, 70077.63323586434)",973494,-1.0466336808552357,60.0,3600.0
40,400.0,"{'burnt_area_m2': 7757250.0, 'fire_cost_eur': 915888.4, 'casualties': 3271.0, 'emissions_tonnes': 1635.52}",-0.027184539303519606,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72086.24460280128, 68497.63323586341)",59784,-1.0267096232524289,60.0,3600.0
27,270.0,"{'burnt_area_m2': 2210300.0, 'fire_cost_eur': 135587080.4, 'casualties': 2342.0, 'emissions_tonnes': 4175.19}",0.983835703395495,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67306.24460280128, 69887.63323586434)",807313,-0.014150696228958703,60.0,3600.0
15,150.0,"{'burnt_area_m2': 6439800.0, 'fire_cost_eur': 493576714.02, 'casualties': 7522.0, 'emissions_tonnes': 9063.37}",-0.041898068565886626,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67461.24460280128, 71147.63323586341)",962354,-1.039274649670538,60.0,3600.0
30,300.0,"{'burnt_area_m2': 2513475.0, 'fire_cost_eur': 319818.8, 'casualties': 1142.0, 'emissions_tonnes': 571.11}",0.9910448411339662,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68536.24460280128, 67807.63323586341)",274682,-0.008013784128791612,60.0,3600.0
50,500.0,"{'burnt_area_m2': 8390775.0, 'fire_cost_eur': 1001540.4, 'casualties': 3576.0, 'emissions_tonnes': 1788.47}",-0.0294731522900471,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71596.24460280128, 69112.63323586388)",873754,-1.0288536068872043,60.0,3600.0
2,20.0,"{'burnt_area_m2': 1075.0, 'fire_cost_eur': 69000000.0, 'casualties': 690.0, 'emissions_tonnes': 414.0}",0.998543050764553,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70346.24460280128, 70217.63323586388)",320563,-0.000993058604095154,60.0,3600.0
57,570.0,"{'burnt_area_m2': 9282775.0, 'fire_cost_eur': 1110020.8, 'casualties': 3964.0, 'emissions_tonnes': 1982.18}",-0.03261972731296692,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71036.24460280314, 69187.63323586434)",320019,-1.031439199818565,60.0,3600.0
17,170.0,"{'burnt_area_m2': 1286175.0, 'fire_cost_eur': 170771.6, 'casualties': 592.0, 'emissions_tonnes': 533.71}",0.9949511485635804,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67261.24460280314, 68082.63323586294)",492414,-0.004199669375797521,60.0,3600.0
54,540.0,"{'burnt_area_m2': 6373675.0, 'fire_cost_eur': 782098.8, 'casualties': 2793.0, 'emissions_tonnes': 1396.61}",-0.02252440608771955,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70541.24460280314, 68707.63323586388)",463226,-1.0215700881972247,60.0,3600.0
61,610.0,"{'burnt_area_m2': 3998725.0, 'fire_cost_eur': 522043.2, 'casualties': 1864.0, 'emissions_tonnes': 932.22}",-0.014331249495160514,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70356.24460280128, 69012.63323586388)",614655,-1.0137214646441985,60.0,3600.0
91,910.0,"{'burnt_area_m2': 21392475.0, 'fire_cost_eur': 927101928.58, 'casualties': 18786.0, 'emissions_tonnes': 24770.62}",-0.12291390659633916,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71276.24460280314, 71092.63323586434)",920630,-1.121803945859258,60.0,3600.0
74,740.0,"{'burnt_area_m2': 23540400.0, 'fire_cost_eur': 1135383604.08, 'casualties': 21425.0, 'emissions_tonnes': 18091.57}",-0.11857035614107236,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71091.24460280128, 69807.6332358648)",478425,-1.1168930607630307,60.0,3600.0
12,120.0,"{'burnt_area_m2': 668500.0, 'fire_cost_eur': 90918.8, 'casualties': 324.0, 'emissions_tonnes': 162.36}",0.997581396803668,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69986.24460280128, 68347.63323586388)",802975,-0.0017911766560397835,60.0,3600.0
28,280.0,"{'burnt_area_m2': 10016025.0, 'fire_cost_eur': 1158936.8, 'casualties': 4139.0, 'emissions_tonnes': 2069.53}",-0.03494934349627554,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70971.24460280128, 67842.63323586341)",791134,-1.0344628938527554,60.0,3600.0
59,590.0,"{'burnt_area_m2': 15942750.0, 'fire_cost_eur': 855599262.8, 'casualties': 15142.0, 'emissions_tonnes': 8424.76}",-0.07364937080188427,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71926.24460280314, 69407.63323586388)",29883,-1.0725963008235118,60.0,3600.0
8,80.0,"{'burnt_area_m2': 357350.0, 'fire_cost_eur': 50265.6, 'casualties': 179.0, 'emissions_tonnes': 89.76}",0.9986966270250917,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70106.24460280128, 68322.63323586341)",237731,-0.0008500140598788342,60.0,3600.0
43,430.0,"{'burnt_area_m2': 2299100.0, 'fire_cost_eur': 90812704.0, 'casualties': 2021.0, 'emissions_tonnes': 1101.4}",0.9897734691833047,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70141.24460280314, 69617.63323586341)",84333,-0.009647957279793062,60.0,3600.0
36,360.0,"{'burnt_area_m2': 2170050.0, 'fire_cost_eur': 290514.0, 'casualties': 1037.0, 'emissions_tonnes': 518.77}",0.9921769194856797,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70616.24460280128, 69127.63323586434)",590971,-0.0067873389895395375,60.0,3600.0
64,640.0,"{'burnt_area_m2': 9354100.0, 'fire_cost_eur': 1125938.8, 'casualties': 4021.0, 'emissions_tonnes': 2010.61}",-0.032917639374990704,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71776.24460280314, 69552.63323586248)",730513,-1.0323468781922998,60.0,3600.0
34,340.0,"{'burnt_area_m2': 2314800.0, 'fire_cost_eur': 301884.8, 'casualties': 1078.0, 'emissions_tonnes': 539.08}",0.9917058108242539,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70631.24460280314, 68887.63323586341)",381988,-0.0074425202806089885,60.0,3600.0
13,130.0,"{'burnt_area_m2': 4845700.0, 'fire_cost_eur': 244632290.8, 'casualties': 4403.0, 'emissions_tonnes': 6401.61}",-0.029516554720228072,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67371.24460280314, 70972.63323586388)",625974,-1.0268563926414087,60.0,3600.0
12,120.0,"{'burnt_area_m2': 764425.0, 'fire_cost_eur': 102060.0, 'casualties': 364.0, 'emissions_tonnes': 182.25}",0.9972462484448393,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69421.24460280128, 67467.63323586388)",297006,-0.002254095766636266,60.0,3600.0
1,10.0,"{'burnt_area_m2': 225.0, 'fire_cost_eur': 0.0, 'casualties': 0.0, 'emissions_tonnes': 0.0}",0.999999380983823,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68036.24460280128, 70757.63323586294)",678102,0.0,60.0,3600.0
53,530.0,"{'burnt_area_m2': 16276175.0, 'fire_cost_eur': 1280872644.8, 'casualties': 19477.0, 'emissions_tonnes': 11029.1}",-0.0836971462937488,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72116.24460280128, 69187.63323586434)",767958,-1.0814597397481254,60.0,3600.0
18,180.0,"{'burnt_area_m2': 5913300.0, 'fire_cost_eur': 565293036.42, 'casualties': 8027.0, 'emissions_tonnes': 10626.06}",-0.04394136364947565,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68136.24460280314, 71252.63323586341)",475474,-1.0414160894219209,60.0,3600.0
14,140.0,"{'burnt_area_m2': 758075.0, 'fire_cost_eur': 102642.4, 'casualties': 366.0, 'emissions_tonnes': 183.29}",0.9972600696835211,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69931.24460280128, 68662.63323586341)",741826,-0.0021619832510536563,60.0,3600.0
40,400.0,"{'burnt_area_m2': 14126825.0, 'fire_cost_eur': 235130462.4, 'casualties': 8158.0, 'emissions_tonnes': 4312.54}",-0.0541873953732821,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71816.24460280314, 68607.63323586341)",707065,-1.0525126058811485,60.0,3600.0
85,850.0,"{'burnt_area_m2': 14580850.0, 'fire_cost_eur': 180987432.4, 'casualties': 7995.0, 'emissions_tonnes': 4204.4}",-0.055023817608826686,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71146.24460280314, 70827.63323586294)",986998,-1.0535541694895394,60.0,3600.0
12,120.0,"{'burnt_area_m2': 973475.0, 'fire_cost_eur': 124362.0, 'casualties': 444.0, 'emissions_tonnes': 222.08}",0.9965285360968273,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67636.24460280314, 67832.63323586434)",817195,-0.0025290616240837283,60.0,3600.0
41,410.0,"{'burnt_area_m2': 13549575.0, 'fire_cost_eur': 397812086.4, 'casualties': 9541.0, 'emissions_tonnes': 5166.94}",-0.05559234195821128,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72026.24460280314, 68677.63323586388)",417191,-1.0543833158975138,60.0,3600.0
35,350.0,"{'burnt_area_m2': 2040575.0, 'fire_cost_eur': 273030.8, 'casualties': 975.0, 'emissions_tonnes': 487.56}",0.992644277841145,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70396.24460280314, 68717.63323586341)",957768,-0.006479538927391837,60.0,3600.0
10,100.0,"{'burnt_area_m2': 441825.0, 'fire_cost_eur': 61720.4, 'casualties': 220.0, 'emissions_tonnes': 110.22}",0.9983910600387326,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69826.24460280128, 67672.63323586527)",422201,-0.0010572109773370197,60.0,3600.0
35,350.0,"{'burnt_area_m2': 9214025.0, 'fire_cost_eur': 1076376.0, 'casualties': 3844.0, 'emissions_tonnes': 1922.1}",-0.032216078698477646,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71416.24460280314, 68477.63323586388)",209728,-1.0309378076066518,60.0,3600.0
21,210.0,"{'burnt_area_m2': 5010075.0, 'fire_cost_eur': 328925504.0, 'casualties': 5336.0, 'emissions_tonnes': 7817.52}",-0.033554056452702485,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67446.24460280128, 70487.63323586434)",288383,-1.0325699961226213,60.0,3600.0
25,250.0,"{'burnt_area_m2': 8095875.0, 'fire_cost_eur': 938543.2, 'casualties': 3351.0, 'emissions_tonnes': 1675.97}",-0.028259917837775483,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71666.24460280314, 67877.63323586341)",534914,-1.0258143253965517,60.0,3600.0
87,870.0,"{'burnt_area_m2': 11339900.0, 'fire_cost_eur': 2128504.4, 'casualties': 4930.0, 'emissions_tonnes': 2466.12}",-0.040007560128695774,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70986.24460280128, 70967.63323586341)",556985,-1.039328461463367,60.0,3600.0
60,600.0,"{'burnt_area_m2': 9520625.0, 'fire_cost_eur': 41890658.4, 'casualties': 4481.0, 'emissions_tonnes': 2281.39}",-0.03432831444706008,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71281.24460280314, 69417.63323586341)",409727,-1.0337514637067196,60.0,3600.0
19,190.0,"{'burnt_area_m2': 6000150.0, 'fire_cost_eur': 805574223.1, 'casualties': 10450.0, 'emissions_tonnes': 13300.77}",-0.0516094954339541,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68276.24460280314, 70942.6332358648)",446933,-1.048821456229485,60.0,3600.0
